ID|GTIN|Identifier_exists|Title|Availability|availability_date|"Brand name"|Link|"Image URL"|"Item subtitle"|Description|product_type|Condition|Price|"Sale Price"|"Contextual keywords"|Google_product_category|size|shipping
1275462||false|"San Antonio Recliner Armchair - Steel Blue"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/Conrad1steelblue-san-antonio-recliner-armchair-stee-lblue|https://murphyfurniture.ie/157393-large_default/Conrad1steelblue-san-antonio-recliner-armchair-stee-lblue.jpg|"San Antonio Recliner Armchair - Steel Blue"|"The San Antonio range is the ultimate blend of modern comfort and convenience, designed to elevate your relaxation experience. Upholstered in high-quality, easy-clean fabric, this sofa ensures effortless maintenance while retaining its pristine appearance. With generously padded arms and a supportive headrest, the San Antonio offers exceptional comfort, making it the perfect spot to unwind.
Key Features:

Modern Design – A sleek and stylish addition to any living space
Easy-Clean Fabric – Durable upholstery for effortless maintenance
Padded Arm &amp; Headrest – Enhanced comfort for ultimate relaxation
Recliner Options – Available as a manual recliner or swivel recliner
Dimensions W x D x H - 91 x 95 x 100 cm
Seat Height - 48 cm
Arm Height - 62 cm
Assembly - Easy assembly."|Furniture|new|"419 EUR"||San;Antonio;Recliner;Armchair;-;Steel;Blue|436||"IE:::0 EUR"
1275463||false|"Amalfi 1 Seater Armchair - Black Fabric"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-308-080-amalfi-1-seater-armchair-black-fabric|https://murphyfurniture.ie/161215-large_default/300-308-080-amalfi-1-seater-armchair-black-fabric.jpg|"Amalfi 1 Seater Armchair - Black Fabric"|"Features &amp; Benefits: Read more here
Introducing the Amalfi Sofa Set, where comfort meets contemporary elegance. Upholstered in a soft black fabric, this set exudes understated sophistication, seamlessly blending into any modern living space. The attention to detail is evident in its refined stitching and clean lining, meticulously crafted for both style and comfort. Sink into plush cushions and unwind after a long day, as the Amalfi envelops you in relaxation. Whether you're entertaining guests or lounging with loved ones, this sofa set delivers the perfect balance of refined design and cosy indulgence.
Key Features:


Contemporary Design – Stylish and minimal to suit modern homes


Soft Black Fabric Upholstery – Elegant and versatile


Plush Cushions – Designed for superior comfort


Detailed Stitching – Adds texture and a touch of sophistication


Dimensions W x D x H: 950 x 860 x 850 mm
Easy assembly."|Furniture|new|"259 EUR"||Amalfi;1;Seater;Armchair;-;Black;Fabric|436||"IE:::0 EUR"
1275464||false|"Amalfi 2 Seater Sofa - Black Fabric"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-308-081-amalfi-2-seater-sofa-black-fabric|https://murphyfurniture.ie/161209-large_default/300-308-081-amalfi-2-seater-sofa-black-fabric.jpg|"Amalfi 2 Seater Sofa - Black Fabric"|"Features &amp; Benefits: Read more here
Introducing the Amalfi Sofa Set, where comfort meets contemporary elegance. Upholstered in a sleek black fabric, this set exudes understated sophistication, seamlessly blending into any modern living space. The attention to detail is evident in its refined stitching and clean lining, meticulously crafted for both style and comfort. Sink into plush cushions and unwind after a long day, as the Amalfi envelops you in relaxation. Whether you're entertaining guests or lounging with loved ones, this sofa set delivers the perfect balance of refined design and cosy indulgence.
Key Features:


Contemporary Design – Stylish and minimal to suit modern homes


Sleek black fabric upholstery – Elegant and versatile


Plush Cushions – Designed for superior comfort


Detailed Stitching – Adds texture and a touch of sophistication


Dimensions W x D x H: 1580 x 860 x 850 mm
Easy assembly."|Furniture|new|"429 EUR"||Amalfi;2;Seater;Sofa;-;Black;Fabric|436||"IE:::0 EUR"
1275465||false|"Amalfi 3 Seater Sofa - Black Fabric"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-308-082-amalfi-3-seater-sofa-black-fabric|https://murphyfurniture.ie/161207-large_default/300-308-082-amalfi-3-seater-sofa-black-fabric.jpg|"Amalfi 3 Seater Sofa - Black Fabric"|"Features &amp; Benefits: Read more here
Introducing the Amalfi Sofa Set, where comfort meets contemporary elegance. Upholstered in a sleek black fabric, this set exudes understated sophistication, seamlessly blending into any modern living space. The attention to detail is evident in its refined stitching and clean lining, meticulously crafted for both style and comfort. Sink into plush cushions and unwind after a long day, as the Amalfi envelops you in relaxation. Whether you're entertaining guests or lounging with loved ones, this sofa set delivers the perfect balance of refined design and cosy indulgence.
Key Features:


Contemporary Design – Stylish and minimal to suit modern homes


Sleek Black Fabric Upholstery – Elegant and versatile


Plush Cushions – Designed for superior comfort


Detailed Stitching – Adds texture and a touch of sophistication


Dimensions W x D x H: 2120 x 860 x 850 mm
Easy assembly."|Furniture|new|"469 EUR"||Amalfi;3;Seater;Sofa;-;Black;Fabric|436||"IE:::0 EUR"
1275468||false|"Arran 4ft6 Bedframe - Grey Fabric"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/200-203-135-arran-4ft6-bedframe-grey-fabric|https://murphyfurniture.ie/161333-large_default/200-203-135-arran-4ft6-bedframe-grey-fabric.jpg|"Arran 4FT6 Bedframe - Grey Fabric"|"The Arran Bedframe brings a refined and contemporary style to your bedroom with its clean, squared upholstery and classic button detailing. Fully upholstered in soft grey fabric, the headboard and bed base offer a cohesive, tailored look. The bed base is wrapped in matching fabric all the way around, enhancing its polished design. Supported by sturdy wooden legs, this bedframe balances aesthetics with durability, making it a stylish and practical addition to any bedroom.
Key Features

Grey fabric upholstery with squared pattern and button details
Fully upholstered bed base for a seamless, elegant look
Sturdy wooden legs for reliable support and lasting strength
Low footboard design to open up the space visually
Timeless style suitable for modern or classic interiors

Dimensions W x D x H:

1460 x 2040 x 970 mm
Height of bed base: 230 mm
Height below bed base: 185 mm
Footboard height: 270 mm

Easy assembly."|Furniture|new|"139 EUR"||Arran;4FT6;Bedframe;-;Grey;Fabric|436||"IE:::0 EUR"
1275469||false|"Bordeaux 2 Door 3 Drawer Sideboard - Ivory/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/400-405-053-bordeaux-2-door-3-drawer-sideboard-ivoryoak|https://murphyfurniture.ie/162450-large_default/400-405-053-bordeaux-2-door-3-drawer-sideboard-ivoryoak.jpg|"Bordeaux 2 Door 3 Drawer Sideboard - Ivory/Oak"|"Enhance your dining or living space with the Bordeaux 2 Door 3 Drawer Sideboard, offering classic styling and practical storage. Choose from ivory or pebble grey, all complemented by a natural oak top. This sideboard features three central drawers flanked by two cupboard doors, making it ideal for storing tableware, linens, or household items.
Key Features:

Available in Ivory or Pebble Grey with a solid oak top
Three central drawers flanked by two cupboard doors for versatile storage
Hardwood construction with a high-quality painted finish
Classic styling with beveled edges and elegant hardware
Ideal for dining rooms, living areas, or hallways

Dimension W x D x H: 1390 x 430 x 830 mm
Flat packed, assembly will be required"|Furniture|new|"539 EUR"||Bordeaux;2;Door;3;Drawer;Sideboard;-;Ivory/Oak|436||"IE:::0 EUR"
1275470||false|"Bordeaux 2 Door 3 Drawer Sideboard - Pebble Grey/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/400-405-052-bordeaux-2-door-3-drawer-sideboard-pebble-greyoak|https://murphyfurniture.ie/162443-large_default/400-405-052-bordeaux-2-door-3-drawer-sideboard-pebble-greyoak.jpg|"Bordeaux 2 Door 3 Drawer Sideboard - Pebble Grey/Oak"|"Enhance your dining or living space with the Bordeaux 2 Door 3 Drawer Sideboard, offering classic styling and practical storage. Choose from ivory or pebble grey, all complemented by a natural oak top. This sideboard features three central drawers flanked by two cupboard doors, making it ideal for storing tableware, linens, or household items.
Key Features:

Available in Ivory or Pebble Grey with a solid oak top
Three central drawers flanked by two cupboard doors for versatile storage
Hardwood construction with a high-quality painted finish
Classic styling with beveled edges and elegant hardware
Ideal for dining rooms, living areas, or hallways

Dimension W x D x H: 1390 x 430 x 830 mm
Flat packed, assembly will be required"|Furniture|new|"539 EUR"||Bordeaux;2;Door;3;Drawer;Sideboard;-;Pebble;Grey/Oak|436||"IE:::0 EUR"
1275471||false|"Bordeaux 2 Door Wardrobe - Ivory"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-101-233-bordeaux-2-door-wardrobe-ivory|https://murphyfurniture.ie/162436-large_default/100-101-233-bordeaux-2-door-wardrobe-ivory.jpg|"Bordeaux 2 Door Wardrobe - Ivory"|"The Bordeaux 2 Door Wardrobe is ideal for smaller rooms or as a guest wardrobe. With a choice of ivory or pebble grey finish, this piece delivers essential hanging space in a stylish, space-saving design. Beautifully detailed and built to last, it’s the perfect blend of form and functionality.
Key Features:

Finished in Ivory or Pebble Grey finish
Two-door wardrobe offering essential hanging space
Crafted from durable hardwood for lasting use
Beveled detailing and fine paintwork for timeless elegance
Perfect for smaller rooms or additional storage needs

Dimension W x D x H: 1120 x 630 x 1930 mm
Flat packed, assembly will be required"|Furniture|new|"659 EUR"||Bordeaux;2;Door;Wardrobe;-;Ivory|436||"IE:::0 EUR"
1275472||false|"Bordeaux 2 Door Wardrobe - Pebble Grey"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-101-232-bordeaux-2-door-wardrobe-pebble-grey|https://murphyfurniture.ie/162429-large_default/100-101-232-bordeaux-2-door-wardrobe-pebble-grey.jpg|"Bordeaux 2 Door Wardrobe - Pebble Grey"|"The Bordeaux 2 Door Wardrobe is ideal for smaller rooms or as a guest wardrobe. With a choice of ivory or pebble grey finish, this piece delivers essential hanging space in a stylish, space-saving design. Beautifully detailed and built to last, it’s the perfect blend of form and functionality.
Key Features:

Finished in Ivory or Pebble Grey finish
Two-door wardrobe offering essential hanging space
Crafted from durable hardwood for lasting use
Beveled detailing and fine paintwork for timeless elegance
Perfect for smaller rooms or additional storage needs

Dimension W x D x H: 1120 x 630 x 1930 mm
Flat packed, assembly will be required"|Furniture|new|"659 EUR"||Bordeaux;2;Door;Wardrobe;-;Pebble;Grey|436||"IE:::0 EUR"
1275473||false|"Bordeaux 2 Drawer Coffee Table - Ivory/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-301-092-bordeaux-2-drawer-coffee-table-ivoryoak|https://murphyfurniture.ie/162423-large_default/300-301-092-bordeaux-2-drawer-coffee-table-ivoryoak.jpg|"Bordeaux 2 Drawer Coffee Table - Ivory/Oak"|"Perfectly balancing form and function, the Bordeaux 2 Drawer Coffee Table adds classic appeal to any living room. Available in ivory or pebble grey with a natural oak top, it features two drawers and a low shelf, ideal for keeping remotes, books, or magazines organised. The traditional design is both stylish and practical.
Key features:

Choice of Ivory or Pebble Grey finish with a natural oak top
Two spacious drawers and a lower shelf for organised storage
Solid hardwood frame provides strength and stability
Clean lines and classic design suit a variety of living room styles
Ideal for storing remotes, magazines, and small accessories

Dimension W x D x H: 1100 x 600 x 500 mm
Flat packed, assembly will be required"|Furniture|new|"389 EUR"||Bordeaux;2;Drawer;Coffee;Table;-;Ivory/Oak|436||"IE:::0 EUR"
1275474||false|"Bordeaux 2 Drawer Coffee Table - Pebble Grey/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-301-091-bordeaux-2-drawer-coffee-table-pebble-greyoak|https://murphyfurniture.ie/162418-large_default/300-301-091-bordeaux-2-drawer-coffee-table-pebble-greyoak.jpg|"Bordeaux 2 Drawer Coffee Table - Pebble Grey/Oak"|"Perfectly balancing form and function, the Bordeaux 2 Drawer Coffee Table adds classic appeal to any living room. Available in ivory or pebble grey with a natural oak top, it features two drawers and a low shelf, ideal for keeping remotes, books, or magazines organised. The traditional design is both stylish and practical.
Key features:

Choice of Ivory or Pebble Grey finish with a natural oak top
Two spacious drawers and a lower shelf for organised storage
Solid hardwood frame provides strength and stability
Clean lines and classic design suit a variety of living room styles
Ideal for storing remotes, magazines, and small accessories

Dimension W x D x H: 1100 x 600 x 500 mm
Flat packed, assembly will be required"|Furniture|new|"389 EUR"||Bordeaux;2;Drawer;Coffee;Table;-;Pebble;Grey/Oak|436||"IE:::0 EUR"
1275475||false|"Bordeaux 3 Door Wardrobe - Ivory"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-101-235-bordeaux-3-door-wardrobe-ivory|https://murphyfurniture.ie/162411-large_default/100-101-235-bordeaux-3-door-wardrobe-ivory.jpg|"Bordeaux 3 Door Wardrobe - Ivory"|"Upgrade your storage space with the generously sized Bordeaux 3 Door Wardrobe. Finished in ivory or pebble grey with a stunning oak top, this wardrobe offers ample hanging space behind double and single doors. A refined and functional centrepiece for any bedroom.
Key Features:

Available in Ivory or Pebble Grey finish
Three-door design with generous hanging space and internal shelving
Robust hardwood construction ensures durability
Elegant beveled edges and fine painted finish for a sophisticated look
Practical and stylish storage solution for any bedroom

Dimensions W x D x H: 1620 x 630 x 1930 mm
Flat packed, assembly will be required"|Furniture|new|"889 EUR"||Bordeaux;3;Door;Wardrobe;-;Ivory|436||"IE:::0 EUR"
1275476||false|"Bordeaux 3 Door Wardrobe - Pebble Grey"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-101-234-bordeaux-3-door-wardrobe-pebble-grey|https://murphyfurniture.ie/162403-large_default/100-101-234-bordeaux-3-door-wardrobe-pebble-grey.jpg|"Bordeaux 3 Door Wardrobe - Pebble Grey"|"Upgrade your storage space with the generously sized Bordeaux 3 Door Wardrobe. Finished in ivory or pebble grey with a stunning oak top, this wardrobe offers ample hanging space behind double and single doors. A refined and functional centrepiece for any bedroom.
Key Features:

Available in Ivory or Pebble Grey finish
Three-door design with generous hanging space and internal shelving
Robust hardwood construction ensures durability
Elegant beveled edges and fine painted finish for a sophisticated look
Practical and stylish storage solution for any bedroom

Dimensions W x D x H: 1620 x 630 x 1930 mm
Flat packed, assembly will be required"|Furniture|new|"889 EUR"||Bordeaux;3;Door;Wardrobe;-;Pebble;Grey|436||"IE:::0 EUR"
1275477||false|"Bordeaux 3 Drawer Bedside Locker - Ivory"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-103-120-bordeaux-3-drawer-bedside-locker-ivory|https://murphyfurniture.ie/162396-large_default/100-103-120-bordeaux-3-drawer-bedside-locker-ivory.jpg|"Bordeaux 3 Drawer Bedside Locker - Ivory"|"Bring a touch of classic charm to your bedside with the Bordeaux 3 Drawer Bedside Locker. Featuring ivory or pebble grey painted finish, this compact chest offers three drawers ideal for storing nighttime essentials. With its gently bevelled edges and fine painted finish, it complements a wide range of interiors.
Key Features:

Choice of Ivory or Pebble Grey finish
Three drawers provide ample bedside storage for essentials
Smooth operation and sturdy construction for everyday use
Timeless design with gently rounded edges and quality finish
Complements the rest of the Bordeaux bedroom range

Dimension W x D x H: 500 x 380 x 640 mm
Flat packed, assembly will be required"|Furniture|new|"149 EUR"||Bordeaux;3;Drawer;Bedside;Locker;-;Ivory|436||"IE:::0 EUR"
1275478||false|"Bordeaux 3 Drawer Bedside Locker - Pebble Grey"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-103-119-bordeaux-3-drawer-bedside-locker-pebble-grey|https://murphyfurniture.ie/162390-large_default/100-103-119-bordeaux-3-drawer-bedside-locker-pebble-grey.jpg|"Bordeaux 3 Drawer Bedside Locker - Pebble Grey"|"Bring a touch of classic charm to your bedside with the Bordeaux 3 Drawer Bedside Locker. Featuring ivory or pebble grey painted finish, this compact chest offers three drawers ideal for storing nighttime essentials. With its gently bevelled edges and fine painted finish, it complements a wide range of interiors.
Key Features:

Choice of Ivory or Pebble Grey finish
Three drawers provide ample bedside storage for essentials
Smooth operation and sturdy construction for everyday use
Timeless design with gently rounded edges and quality finish
Complements the rest of the Bordeaux bedroom range

Dimension W x D x H: 500 x 380 x 640 mm
Flat packed, assembly will be required"|Furniture|new|"149 EUR"||Bordeaux;3;Drawer;Bedside;Locker;-;Pebble;Grey|436||"IE:::0 EUR"
1275479||false|"Bordeaux 3 Drawer Chest - Ivory"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-102-227-bordeaux-3-drawer-chest-ivory|https://murphyfurniture.ie/162383-large_default/100-102-227-bordeaux-3-drawer-chest-ivory.jpg|"Bordeaux 3 Drawer Chest - Ivory"|"The Bordeaux 3 Drawer Chest combines compact storage with timeless beauty. Available in your choice of ivory or pebble grey, this piece is perfect for bedrooms, hallways, or even living rooms. Its three spacious drawers glide smoothly, offering reliable storage with enduring charm.
Key Features:

Painted finish in Ivory or Pebble Grey
Three roomy drawers offering practical storage in a compact footprint
Crafted from durable hardwood for long-lasting use
Elegant beveled detailing adds subtle sophistication
Perfect for bedrooms, hallways, or additional living spaces

Dimension W x D x H: 900 x 430 x 750 mm
Flat packed, assembly will be required"|Furniture|new|"339 EUR"||Bordeaux;3;Drawer;Chest;-;Ivory|436||"IE:::0 EUR"
1275480||false|"Bordeaux 3 Drawer Chest - Pebble Grey"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-102-226-bordeaux-3-drawer-chest-pebble-grey|https://murphyfurniture.ie/162374-large_default/100-102-226-bordeaux-3-drawer-chest-pebble-grey.jpg|"Bordeaux 3 Drawer Chest - Pebble Grey"|"The Bordeaux 3 Drawer Chest combines compact storage with timeless beauty. Available in your choice of ivory or pebble grey, this piece is perfect for bedrooms, hallways, or even living rooms. Its three spacious drawers glide smoothly, offering reliable storage with enduring charm.
Key Features:

Painted finish in Ivory or Pebble Grey
Three roomy drawers offering practical storage in a compact footprint
Crafted from durable hardwood for long-lasting use
Elegant beveled detailing adds subtle sophistication
Perfect for bedrooms, hallways, or additional living spaces

Dimension W x D x H: 900 x 430 x 750 mm
Flat packed, assembly will be required"|Furniture|new|"339 EUR"||Bordeaux;3;Drawer;Chest;-;Pebble;Grey|436||"IE:::0 EUR"
1275482||false|"Bordeaux 3+2 Drawer Chest - Pebble Grey/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-102-224-bordeaux-32-drawer-chest-pebble-grey-oak|https://murphyfurniture.ie/162457-large_default/100-102-224-bordeaux-32-drawer-chest-pebble-grey-oak.jpg|"Bordeaux 3+2 Drawer Chest - Pebble Grey/Oak"|"Add generous storage with sophisticated flair thanks to the Bordeaux 3+2 Drawer Chest. With a stylish blend of ivory or pebble grey painted finish, this chest delivers both form and function. Three large drawers provide ample space for clothing or linens, while two smaller top drawers are perfect for accessories or essentials. Elegant bevelled details and traditional design elements complete the look.
Key Features: 

Available in Ivory or Pebble Grey
Five spacious drawers: three large plus two smaller top drawers for versatile storage
Smooth-glide drawers with sturdy runners for easy access
Beveled edges and traditional design details enhance the classic look
Ideal for storing clothes, linens, and accessories

Dimensions W x D x H: 1390 x 430 x 780 mm
Flat packed, assembly will be required."|Furniture|new|"479 EUR"||Bordeaux;3+2;Drawer;Chest;-;Pebble;Grey/Oak|436||"IE:::0 EUR"
1275483||false|"Bordeaux 5ft High End Bed - Ivory"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/200-204-061-bordeaux-5ft-high-end-bed-ivory|https://murphyfurniture.ie/162324-large_default/200-204-061-bordeaux-5ft-high-end-bed-ivory.jpg|"Bordeaux 5ft High End Bed - Ivory"|"Transform your bedroom into a refined retreat with the Bordeaux 5ft High Foot End Bed, available in a choice of Ivory or Pebble Grey. This beautifully crafted bed blends classic design with durable hardwood construction and a high foot end for an added sense of grandeur. Its fine painted finish and gentle curves create a calming, stylish space you’ll love coming home to.
Key Features:

Two Finish Options – Ivory or Pebble Grey painted finish
Solid Hardwood Construction – Built to last for years of restful sleep
Classic High Foot End Design – Adds elegance and a traditional touch to your bedroom
Compatible with Standard Mattresses – Fits standard 5ft mattresses comfortably

Dimensions W x D x H: 1670 x 2180 x 1050 mm
Easy assembly."|Furniture|new|"599 EUR"||Bordeaux;5ft;High;End;Bed;-;Ivory|436||"IE:::0 EUR"
1275484||false|"Bordeaux 5ft High End Bed - Pebble Grey"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/200-204-060-bordeaux-5ft-high-end-bed-pebble-grey|https://murphyfurniture.ie/162320-large_default/200-204-060-bordeaux-5ft-high-end-bed-pebble-grey.jpg|"Bordeaux 5ft High End Bed - Pebble Grey"|"Transform your bedroom into a refined retreat with the Bordeaux 5ft High Foot End Bed, available in a choice of Ivory or Pebble Grey. This beautifully crafted bed blends classic design with durable hardwood construction and a high foot end for an added sense of grandeur. Its fine painted finish and gentle curves create a calming, stylish space you’ll love coming home to.
Key Features:

Two Finish Options – Ivory or Pebble Grey painted finish
Solid Hardwood Construction – Built to last for years of restful sleep
Classic High Foot End Design – Adds elegance and a traditional touch to your bedroom
Compatible with Standard Mattresses – Fits standard 5ft mattresses comfortably

Dimensions W x D x H: 1670 x 2180 x 1050 mm
Easy assembly."|Furniture|new|"599 EUR"||Bordeaux;5ft;High;End;Bed;-;Pebble;Grey|436||"IE:::0 EUR"
1275485||false|"Bordeaux Bookcase - Ivory/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-306-056-bordeaux-bookcase-ivoryoak|https://murphyfurniture.ie/162315-large_default/300-306-056-bordeaux-bookcase-ivoryoak.jpg|"Bordeaux Bookcase - Ivory/Oak"|"Bring timeless elegance and practical storage into your home with the Bordeaux Bookcase, available in your choice of sophisticated Ivory or Pebble Grey painted finish, both beautifully complemented by a natural oak top. Crafted from durable hardwood, this beautifully designed piece features beveled corners, adding a refined touch that enhances both classic and contemporary interiors. Perfect for displaying your favorite books, décor items, or storage baskets, the Bordeaux Bookcase offers four spacious shelves finished in a fine painted finish that adds warmth and character to any room. It’s a must-have piece for those who value both style and substance.
Key Features:

Customizable Finish – Choose between elegant Ivory or Pebble Grey painted finishes, both paired with a natural oak top
Four Shelf Storage – Ample space for books, decorative pieces, or storage boxes
Crafted from Hardwood – Sturdy, long-lasting construction built to endure
Beveled Corners – Refined detailing for a classic, polished look
Versatile Use – Ideal for living rooms, offices, bedrooms, or any space needing stylish storage

Dimensions W x D x H:

Bookcase: 890 x 330 x 1500 mm
Top shelf space: 775 x 260 x 390 mm
2nd, 3rd, 4th shelf space: 775 x 260 x 285 mm
Shelf opening W: 670 mm

Flat packed, assembly will be required."|Furniture|new|"399 EUR"||Bordeaux;Bookcase;-;Ivory/Oak|436||"IE:::0 EUR"
1275486||false|"Bordeaux Bookcase - Pebble Grey/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-306-055-bordeaux-bookcase-pebble-greyoak|https://murphyfurniture.ie/162309-large_default/300-306-055-bordeaux-bookcase-pebble-greyoak.jpg|"Bordeaux Bookcase - Pebble Grey/Oak"|"Bring timeless elegance and practical storage into your home with the Bordeaux Bookcase, available in your choice of sophisticated Ivory or Pebble Grey painted finish, both beautifully complemented by a natural oak top. Crafted from durable hardwood, this beautifully designed piece features beveled corners, adding a refined touch that enhances both classic and contemporary interiors. Perfect for displaying your favorite books, décor items, or storage baskets, the Bordeaux Bookcase offers four spacious shelves finished in a fine painted finish that adds warmth and character to any room. It’s a must-have piece for those who value both style and substance.
Key Features:

Customizable Finish – Choose between elegant Ivory or Pebble Grey painted finishes, both paired with a natural oak top
Four Shelf Storage – Ample space for books, decorative pieces, or storage boxes
Crafted from Hardwood – Sturdy, long-lasting construction built to endure
Beveled Corners – Refined detailing for a classic, polished look
Versatile Use – Ideal for living rooms, offices, bedrooms, or any space needing stylish storage

Dimensions W x D x H:

Bookcase: 890 x 330 x 1500 mm
Top shelf space: 775 x 260 x 390 mm
2nd, 3rd, 4th shelf space: 775 x 260 x 285 mm
Shelf opening W: 670 mm

Flat packed, assembly will be required."|Furniture|new|"399 EUR"||Bordeaux;Bookcase;-;Pebble;Grey/Oak|436||"IE:::0 EUR"
1275487||false|"Bordeaux Console Table - Ivory/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-304-037-bordeaux-console-table-ivoryoak|https://murphyfurniture.ie/162302-large_default/300-304-037-bordeaux-console-table-ivoryoak.jpg|"Bordeaux Console Table - Ivory/Oak"|"The Bordeaux Console Table in Ivory and Oak brings a blend of classic elegance and functional design to your hallway, living room, or bedroom. Crafted from hardwood and oak with a painted finish, this console table features a spacious tabletop and two handy drawers for storing essentials. The combination of metal and wooden handles adds a refined touch, while pine drawer runners ensure smooth operation.
Key Features

Crafted from hardwood and oak with a painted ivory finish
Two storage drawers with metal/wooden handles for added charm
Pine drawer runners for smooth, durable use
18 mm thick top for a sturdy surface display
Elegant and functional design ideal for hallways or living spaces

Dimensions W x D x H:

Console table: 980 x 430 x 810 mm
Internal drawer space: 315 x 300 x 70 mm
Drawer front size W x H: 340 x 95 mm
Height below frame: 565 mm, 
Top thickness: 18 mm
Leg thickness: 60 x 60 mm

Flat packed, assembly will be required."|Furniture|new|"289 EUR"||Bordeaux;Console;Table;-;Ivory/Oak|436||"IE:::0 EUR"
1275488||false|"Bordeaux Console Table - Pebble Grey/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-304-036-bordeaux-console-table-pebble-greyoak|https://murphyfurniture.ie/162295-large_default/300-304-036-bordeaux-console-table-pebble-greyoak.jpg|"Bordeaux Console Table - Pebble Grey/Oak"|"The Bordeaux Console Table in Pebble Grey and Oak brings a blend of classic elegance and functional design to your hallway, living room, or bedroom. Crafted from hardwood and oak with a painted finish, this console table features a spacious tabletop and two handy drawers for storing essentials. The combination of metal and wooden handles adds a refined touch, while pine drawer runners ensure smooth operation.
Key Features

Crafted from hardwood and oak with a painted pebble grey finish
Two storage drawers with metal/wooden handles for added charm
Pine drawer runners for smooth, durable use
18 mm thick top for a sturdy surface display
Elegant and functional design ideal for hallways or living spaces

Dimensions W x D x H:

Console table: 980 x 430 x 810 mm
Internal drawer space: 315 x 300 x 70 mm
Drawer front size W x H: 340 x 95 mm
Height below frame: 565 mm, 
Top thickness: 18 mm
Leg thickness: 60 x 60 mm

Flat packed, assembly will be required."|Furniture|new|"289 EUR"||Bordeaux;Console;Table;-;Pebble;Grey/Oak|436||"IE:::0 EUR"
1275489||false|"Bordeaux Nest Of 2 Tables - Ivory/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-303-044-bordeaux-nest-of-2-tables-ivoryoak|https://murphyfurniture.ie/162243-large_default/300-303-044-bordeaux-nest-of-2-tables-ivoryoak.jpg|"Bordeaux Nest Of 2 Tables - Ivory/Oak"|"Elevate your living space with the Bordeaux Nest of 2 Tables, a beautifully designed set that brings both elegance and functionality to your home. Finished in a calming ivory with a warm oak top, these tables strike the perfect balance between modern charm and classic design. The clean lines and two-tone colour palette make this nest of tables an ideal fit for any interior, whether you're going for country chic or contemporary minimalism. Perfect for entertaining or everyday use, the spacious table tops are great for placing drinks, snacks, books, or decorative accents — and when not in use, the smaller table conveniently tucks away beneath the larger one to save space.
Key Features:

Stylish Two-Tone Finish – Ivory base with a warm oak-effect top
Space-Saving Design – Smaller table nests neatly under the larger one
Versatile Function – Ideal for holding lamps, accessories, or drinks
Timeless Appeal – Blends easily with both traditional and modern décor
Durable Construction – Sturdy table top built to handle daily use

Dimensions W x D x H:

Large Table: 690 x 430 x 565 mm
Small Table: 500 x 350 x 450 mm

Flat packed, assembly will be required."|Furniture|new|"199 EUR"||Bordeaux;Nest;Of;2;Tables;-;Ivory/Oak|436||"IE:::0 EUR"
